track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,song_hotttnesss,year
TRANAGV128F4289B5F,Mobb Deep,(The Grave Prelude),-13.662,93.785,4,10,1,50.15465,0.594362489,1995
TRANAHT128E07895F8,KT Tunstall,Boo Hoo,-10.997,128.205,4,7,1,308.63628,nan,2005
TRANAIE128F146E588,Milk Inc.,Losing Love (DJ Wout Remix),-10.674,140.023,4,0,1,430.65424,0.215080319,1999
TRANALJ128F9318BAF,Doyle Bramhall,Ooh Wee Baby,-7.194,89.922,3,2,1,252.36853,0,2007
TRANANS128F14ABE7E,ÄI-TIEM,All das mag ich,-10.948,93.978,4,7,1,323.3171,nan,1993
TRANAOE128F429961F,Doc & Merle Watson,Three Times Seven,-16.522,100.483,4,4,1,140.5122,0.334706549,0
TRANAPL128F147328F,Sasha,Owner Of My Heart (Album Version),-6.282,95.962,4,7,1,220.99546,nan,0
TRANASA12903D11452,Berrogüetto,Navicularia,-10.413,166.431,3,0,1,363.31057,0.323112121,0
TRANAUJ128E07860B0,DMX / Dyme,Good Girls_ Bad Guys,-4.422,119.579,4,2,1,233.40363,0.515963631,1999
TRANAYD128F9322A70,The Gone Jackals,Janus (Riff Monster - topical),-5.817,142.801,4,10,1,207.33342,0.375984302,0
TRANAYU128F4252987,The Jackson Southernaires,Jesus Can Work It Out,-6.749,110.709,4,1,0,187.32363,nan,0
TRANAZC128F9344921,William Goldstein,Bartholdi's Dream,-24.188,112.328,4,0,0,115.74812,nan,0
TRANNCH128F14B1A75,Tresenlesen,Das Gelübde,-12.119,174.332,5,4,1,239.46404,0,1998
TRANNCZ128F92F1D22,The All American Rejects,Jack's Lament,-9.322,109.697,5,2,0,195.18649,0.620458374,2008
TRANNDV128F427FDD8,Malefaction,Drowning In Public Approval,-3.807,151.379,3,5,0,76.90404,0,0
TRANNES128F4277849,Los Van Van,Appapas Del Calabar,-5.801,202.153,4,7,1,268.042,0.392008771,1999
TRANNJC128F429F7E3,Washboard Sam,I'm On My Way Blues,-16.597,92.574,1,0,1,169.22077,nan,0
TRANNLE128E07871BF,Viktor Krauss,Side Street,-21.361,93.394,4,10,0,243.1473,0.253834736,0
TRANNSL128F92E1C57,Dan Cummins,Chocolate Squirrelador (Album Version),-13.605,112.194,1,5,0,140.43383,nan,0
TRANNUW128F931B513,Willy DeVille,Cadillac Walk (Album Version),-5.883,143.592,1,2,1,439.30077,0,2009
TRANNXH128F933A6B3,Pescado Rabioso,Aguas Claras De Olimpos,-13.209,80.754,1,7,1,526.21016,0.323112121,1973
TRANNZZ128F92C22F7,Justin Timberlake,What Goes Around...Comes Around,-3.773,127.952,1,11,0,254.1971,nan,2007
TRANCCN128E0794B18,30 Seconds To Mars,Hunter,-10.807,106.525,3,10,1,234.73587,0.792042603,2005
TRANCCR12903C9CF6B,Elizete Cardoso,Cancáo Do Amor Demais,-18.276,63.621,1,1,1,103.18322,nan,0
TRANCEE128F4267C92,Eddie Money,Runnin' Away,-10.633,120.581,4,0,1,213.68118,0.278426361,1983
TRANCEY12903CF8C34,Orquesta Harlow,El Terror,-9.076,124.001,4,9,0,281.59955,nan,0
TRANCFS12903C9B61B,Belle and Sebastian,Like Dylan In The Movies,-10.504,104.494,1,1,0,250.69669,nan,1996
TRANCFU128F42307F9,Little Milton,Who Can Handle Me Is You,-13.336,142.739,1,8,1,185.36444,nan,0
TRANCFZ128F4252AB4,Steven Halpern,Bamboo Blue,-16.663,144.544,4,6,0,264.82893,0,0
TRANCJG128F14528B4,Thrice,The Earth Will Shake,-5.257,125.019,4,9,0,268.17261,nan,2005
TRANCOH128F422F31D,Silverstein,MY CONSOLATION (LP Version),-6.818,202.068,5,9,1,242.83383,0.594923657,2006
TRANCOS128F4267DFB,Mando Diao,All My Senses,-5.403,119.346,4,6,0,251.03628,0.645982704,2004
TRANCRD12903CDE242,The Russell Family,Tatter Jack Walsh,-31.127,117.005,3,4,0,96.86159,nan,0
TRANCSE128F93044F1,Shakira,Ojos Así,-7.936,87.054,5,6,0,409.99138,nan,1998
TRANCVS12903CDDC84,Ya Boy,How U Want It?,-10.649,117.66,1,2,1,208.14322,0,0
TRANCWY12903C9C82C,The Harvey Averne Dozen,The Think Drink Theme,-15.489,92.082,1,10,1,166.81751,nan,1967
TRANJGM128F427A41B,Nightwish,Sleepwalker,-5.921,78.006,5,9,1,175.80363,0.662986161,2000
TRANJJM128F4267B03,Stanley Clarke & George Duke,Finding My Way,-14.253,132.465,4,11,0,339.09506,0.536781929,1990
TRANJMB128F42926E4,Plump DJs,Creepshow Remixes (Soul Of Man Mix),-8.564,129.961,4,11,1,490.55302,nan,0
TRANJMO128F425C44D,Jean-Jacques Goldman,Comme Toi (Live),-14.457,120.704,4,2,0,327.65342,0.304169503,1991
TRANJPA128F92CAE02,Dennis Brown,Go Now - Original,-10.999,157.619,4,1,1,205.24363,nan,0
TRANJSV128E0799689,Faith Hill,There Will Come A Day (Album Version),-9.031,154.434,4,11,1,253.1522,0.571729009,2001
TRANJWP128F428560C,Estopa,Exiliado En El Lavabo,-12.359,142.869,4,11,0,195.83955,0.546635489,1999
TRANBMY128F426416A,Danger Danger,Rock America,-7.866,164.171,4,4,1,292.85832,0.772906696,1989
TRANBNU12903CA02FA,Legacy Five,Wy Wouldn't I,-10.088,156.131,4,8,1,168.12363,nan,0
TRANBRL12903CED03D,Clay Crosse,Givin' My Love,-9.817,143.245,3,3,1,256.33914,0.265861049,0
TRANBUW128F933C645,Coldplay,Don't Panic,-8.501,122.291,4,0,1,139.12771,0.781932171,1999
TRANBWB128F429FB03,Josh White,My Soul Is Gonna Live With God,-18.449,133.972,1,8,1,181.49832,nan,0
TRANBWC128F92E240A,José Roberto Bertrami,Sheds And Weeds (Barracos E Arbustos),-15.439,103.277,1,7,0,204.87791,nan,0
TRANWBG128F934AC15,Lizzy Borden,Generation Aliens,-2.339,145.882,4,2,1,268.40771,0.427446571,1986
TRANWBU128F42717D4,Tha Liks featuring Defari,My Dear,-5.033,184.046,4,9,0,233.92608,nan,2001
TRANWCP12903CF31D3,Cliff Bruner,Milk Cow Blues,-13.841,161.246,4,7,1,188.31628,nan,2004
TRANWEM128F92D75C4,Funeral For A Friend,Building,-15.609,139.401,4,3,1,160.23465,0.609608465,2008
TRANWIK128F930CDE2,Delbert McClinton,He Will Break Your Heart,-9.69,126.776,4,7,0,251.29751,0,0
TRANWLX128F92F47EB,Brigada Victor Jara,Parto em terras distantes (2.ª versão),-9.674,119.901,5,7,1,223.76444,nan,1998
TRANWOF12903CB3E19,The Crystal Method,Realizer,-6.642,130.006,4,10,0,228.85832,0.634538104,2004
TRANWVZ128F4216718,Kate Clinton,The Urge To Merge,-14.726,132.345,3,9,1,186.53995,0.474147941,0
TRANWZE128E078EE09,Nirvana,School,-5.864,170.069,4,6,0,160.33914,0.807705236,0
TRANVCJ128F425FC37,The New York Dolls,Stranded In The Jungle,-9.325,88.508,5,9,1,245.68118,0.270775999,1974
TRANVDC128F9312982,Epitaph,Dancing With Ghosts,-6.288,113.141,3,9,0,253.75302,0.266955186,0
TRANVEG12903CAFD2C,BT feat. JES,Every Other Way,-5.213,168.474,4,6,0,550.97424,0.430160637,2010
TRANVGD12903CD9262,Arika Kane,Here With Me,-3.731,127.757,4,6,1,245.13261,0.494489518,0
TRANVHC128F421A90B,Oscar Castro-Neves,Air On A Six String,-18.32,79.992,3,2,1,197.38077,nan,0
TRANVKJ128F92F1561,Lonestar,Somebody's Someone,-8.163,141.171,4,4,1,263.49669,0.400039657,2004
TRANVMD128F933AC4A,The Cliks,Career Suicide (CD),-5.122,142.948,4,2,1,199.78404,0.588922168,2009
TRANVML128F426ACB2,Agnostic Front,No One Hears You,-4.883,199.527,4,2,1,98.11546,0.670787538,2004
TRANVTB128F92E2C34,Jaci Velasquez,Al Munda Dios Amo (LP Version),-9.585,89.456,4,2,1,306.65098,0.259183466,0
TRANVVC128F9334A74,Mario Rosenstock,Obama's Election (Best of 2009),-8.767,211.688,1,1,1,216.13669,nan,0
TRANVZT128F42AE134,Dixie Chicks,Lullaby,-12.749,109.74,4,5,1,351.84281,0.865831829,2006
TRANFBR128F4294EAF,Mart'nália,Cabide,-9.602,144.548,1,7,1,157.07383,0.598688453,2006
TRANFDB12903CD486C,George Lopez,Dogs,-15.149,75.114,1,10,1,297.22077,nan,2003
TRANFFQ12903CFFF64,Opiate For The Masses,21st Century Time Bomb,-3.3,80.006,3,9,1,233.11628,nan,2008
TRANFIR128F429180A,Quincy Jones,Exodus,-12.328,109.86,1,11,0,204.82567,nan,1988
TRANFLR128F931CF30,Ministry of Sound,Bitesize - Electro Beats Mix,-7.661,85.958,3,1,1,1686.7522,0.531722098,0
TRANFMB128F146631E,Bow Wow Wow,C30 C60 C90 Go,-10.137,231.725,1,10,0,182.9873,nan,2003
TRANFNQ128F425EF2B,Pascal Obispo,La Machine,-8.909,130.057,4,6,0,246.56934,0.340922756,2006
TRANFOS128F92F5C6B,Kamelo Punto Semos,No tendrás casa,-6.86,133.036,4,4,1,258.84689,nan,0
TRANFTA128F92EA606,Les Brown,Harlem Nocturne,-14.319,86.441,1,1,0,172.87791,nan,2007
TRANEHV12903CD1E33,Mystic Revelation of Rastafari,Ethiopian Serenade,-18.933,118.132,4,5,0,250.90567,0,0
TRANELB128F92EF58A,Joshua Rifkin,Réjouissance [I'll Cry Instead],-15.007,90.318,1,2,1,111.46404,nan,0
TRANELD128F4250FCF,Flora Purim,Latinas,-20.831,136.234,3,4,1,222.9024,0.334706549,1994
TRANELG128F424F264,Danny Elfman,The Kingdom - Titles,-14.107,85.807,5,3,0,269.7922,nan,2007
TRANEMF128F42888C8,Suzy Thompson,Drunken's Man's Dream,-11.846,151.576,4,7,1,196.91057,nan,0
TRANEMQ128F42A10A8,Behemoth,No Sympathy For Fools,-5.117,118.817,5,1,1,229.40689,nan,2002
TRANEQB128F4284978,Mary Black,Katie,-11.691,116.673,4,10,1,283.61098,0.599710296,1987
TRANEQC12903D01CE6,Dolores Keane,Dangerous Dance,-16.454,180.532,3,7,1,249.93914,0.212045405,0
TRANEYV128F4269032,Keb' Mo',I Am Your Mother Too,-16.239,86.631,3,7,1,242.80771,0.48456253,2001
TRAOAAX128F93170DE,Esser,Headlock,-4.622,121.988,3,10,0,191.55546,nan,2008
TRAOAFJ12903CF9652,Black Debbath,Where To Piss And Shit In Oslo,-5.808,132.642,4,5,1,278.46485,nan,2009
TRAOAFS12903CF2B40,Helen Love,Shifty Disco Girl,-7.531,95.575,4,8,1,185.36444,0.407901717,2000
TRAOAGN128EF34C4FF,Nicola Fasano Feat. Paula B,Missing (Olivier Berger Mix),-9.305,125.997,4,4,0,445.33506,nan,0
TRAOAPT128F426041F,Mazz,Borrare Tu Nombre,-8.28,107.233,4,2,1,209.10975,0,0
TRAOASQ128F429822C,Suzi Quatro,Kids Of Tragedy,-11.38,124.519,4,4,1,207.882,0.375984302,2004
TRAOATJ128F147FC9B,Phil Collins,I Cannot Believe It's True,-11.763,121.044,4,5,0,316.39465,0.551921515,1982
TRAOAVW128F9318B5A,Happy Mondays,Kinky Afro [Remastered Version],-6.243,117.933,4,0,1,239.75138,0,0
TRAOAVZ128F9306038,Joe Turner,Chains Of Love,-16.274,101.77,5,5,1,198.50404,nan,0
TRAOAXK128F4268FE6,Eddie Cantor,When My Ship Comes In,-14.618,77.963,5,5,1,196.88444,nan,1994
TRAOAYQ128F428A098,K.T. Oslin,Come Next Monday,-8.705,163.969,4,4,0,229.45914,nan,1993
TRAOAYQ12903CFE05C,Justin,Show Me,-4.703,104.71,4,10,1,203.2322,nan,0
TRAOAZY128EF359216,The American Boychoir,Minuet in g minor,-36.353,104.289,1,7,0,122.51383,nan,0
TRAOBBJ128F429D31D,Falco,Brillantin' Brutal',-13.844,123.028,4,5,1,228.12689,nan,1984
TRAOBBM128F4255271,The Plasmatics,Living Dead,-5.116,124.439,4,7,1,94.51057,nan,0
TRAOBDP128F932919D,Der Moderne Man,Gib mir den Tod (Live),-8.696,96.154,4,11,0,238.8371,0,0
TRAOBDT128F42B62F8,Buddy Miles,Midnight Rider,-9.978,94.57,5,7,1,218.3571,0.270775999,1997
TRAOBFA128F426887E,Miriam Yeung,Chao Wo,-3.397,135.064,4,9,0,277.15873,nan,0
TRAOBJC128F4279CCB,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,Miserere: XI. Cor Mundum,-20.105,59.49,1,6,0,84.1922,nan,0
TRAOBKM128F92F894E,Chalk Farm,Lillie Anne,-7.795,191.033,4,2,1,294.08608,nan,1996
TRAOBNW128F92FCCC0,This Or The Apocalypse,Two Wars,-4.256,163.935,3,9,0,293.66812,0.543788273,2008
TRAOBOQ12903CC1289,Rocket From The Tombs,Frustration,-7.359,164.23,1,9,0,138.44853,nan,2002
TRAOBQE128F42442CB,Long John Hunter,Slash,-10.688,81.988,3,0,1,117.83791,0,0
TRAOBQO12903CCEF53,Djelimady Tounkara,Sigui,-11.576,125.693,1,0,1,303.90812,0,2001
TRAOBQP12903CC4A7B,Rickie Lee Jones,It Must Be Love (Live Acoustic Version),-15.502,90.373,3,7,1,287.16363,0.266955186,0
TRAOBTQ128F148877E,DeGarmo & Key,Out Of The Danger Zone (Degarmo And Key Album Version),-7.099,127.89,5,9,1,173.19138,nan,0
TRAOBUI128E078E073,Kraftwerk,Autobahn (Live),-9.827,166.015,4,2,1,531.61751,nan,2008
TRAOBXC128F933E079,Dee Clark,Whispering Grass - Original,-20.418,82.79,4,1,1,178.49424,nan,0
TRAOBZB128F92F89A8,J.R. Writer_ Jha Jha,What It Do,-9.146,151.936,4,6,0,145.10975,0.265861049,0
TRAOCAG12903CDBABE,Mr. Grillo,Aqui Estoy,-5.641,191.956,4,4,0,208.45669,0,0
TRAOCBU128F92D39F5,Eddie Calvert,O Mein Papa,-11.977,107.302,4,5,1,163.52608,0.215080319,2001
TRAOCIR128F9304F92,The Frequency,Stop It,-9.334,118.008,4,7,1,195.21261,nan,2004
TRAOCKP128F429FBBE,The Hokum Boys,Ain't Goin' To Beg You For That Stuff,-20.349,116.096,4,5,0,209.73669,nan,0
TRAOCOE128F4276D18,The Clash,Life Is Wild,-5.612,150.871,4,2,1,159.65995,nan,1985
TRAOCPF128F4297319,Karaoke (Made famous by DMX),Ruff Ryder's Anthem (Guide Vocal),-11.382,91.001,4,10,0,218.17424,nan,0
TRAOCSE128F4282321,No Address,Pretty Girl (Amended Version),-8.1,87.106,4,5,1,286.4322,0.511424326,2005
TRAOCSX128F92FDD48,Frederik,Es klappert die Mühle,-6.465,160.114,3,0,1,113.99791,nan,0
TRAOCUF128F4238DC7,Nicky B,I Only Want To Love You,-12.041,124.556,3,10,1,184.34567,0.265861049,0
TRAOCVH128F930A8EF,John Stewart,Price Of The Fire,-14.28,91.496,4,2,0,290.53342,0,0
TRAOCXV128F42823FA,Hinge,Pork Chop Sandwich,-5.154,86.061,4,7,1,247.48363,0.265861049,0
TRAODAO12903CB24B8,Bottom Of The Hudson,One of Us,-7.474,106.14,1,3,1,193.35791,0.215080319,2005
TRAODCQ12903CE4436,Delroy Wilson,Half Way Up The Stairs,-8.045,147.791,4,7,1,191.99955,0,0
TRAODEJ12903CC4C53,The Roches,It's Bad For Me (Album Version),-20.394,34.335,4,0,1,165.98159,0,1980
TRAODGF128F92F3FF9,Britney Spears,Break The Ice,-5.432,130.012,4,0,1,530.12853,nan,2007
TRAODLP128F93072E7,Rhian Sheehan,Untitled,-18.406,83.412,1,0,1,38.922,0,2004
TRAODMW12903CA8CFD,Samba Enredo,Estacao Primeira Da Mangueira_ Viva Do Samba,-10.415,139.344,4,9,1,202.05669,nan,0
TRAODNM128F147CBFC,Rishi Rich,Sorry Feat. Rafaqat Ali Khan,-7.676,71.14,3,6,0,235.25832,nan,2006
TRAODQE128EF34F51B,JennyAnyKind,I'm On The Run,-10.854,150.243,4,10,0,326.79138,0,2003
TRAODWK128F42916E2,Michèle Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti,Mefistofele/La luna immobile,-36.577,39.187,4,10,1,225.30567,nan,0
TRAOEAQ12903CC26BD,This Is Hell,RECKLESS,-5.261,150.006,4,8,1,119.7971,0.733956331,2008
TRAOECP128F9302A6C,Test Icicles,What's Your Damage?,-2.756,174.942,4,7,1,216.45016,nan,2005
TRAOEEH12903CB5178,Michal,Stay With Me,-6.553,149.897,4,7,1,217.39057,nan,0
TRAOEFE128F425C67A,Michael Gettel,Through Bucky's Eyes,-22.42,103.3,4,3,1,232.77669,nan,1992
TRAOEFX128F4241203,Non Phixion,Sleepwalkers,-5.724,96.093,4,10,0,222.56281,0.522131585,1999
TRAOEGJ128F933D9B5,Beres Hammond,Tender Lies,-15.998,170.114,4,10,1,193.07057,0.215080319,0
TRAOEHI12903C9DC9C,Flame,Don't Stop,-8.402,121.015,4,8,0,190.37995,0,0
TRAOELM128F932A31B,Artie Fishel & The Promised Band,Artie In The Sky,-21.501,100.08,1,7,1,28.83873,0,0
TRAOEQO128E0785439,Maire Brennan,The Big Rock (LP Version),-9.584,135.124,3,7,1,184.34567,0.531722098,0
TRAOETQ128F92F9C27,Les Bonapartes,Welcome,-6.779,181.801,5,11,1,190.69342,0.215080319,0
TRAOEYW128E0792A0C,The Roots,One Shine,-10.345,98.008,4,1,1,340.40118,0.583401231,0
TRAOFCL128F4289318,Royal Bubble Orchestra,Too Bad,-6.215,94.055,3,2,1,184.81587,0,0
TRAOFJS12903CF3F3D,Georges Brassens,Comme hier,-13.624,75.064,4,9,1,100.8322,nan,1953
TRAOFJZ128F92F8F65,Tinariwen,Tenhert,-7.155,93.325,3,8,1,328.85506,nan,2009
TRAOFMZ128F9317D06,Eddie Cantor,Cheer Up! Smile! Nertz!,-9.792,112.896,4,0,1,116.34893,0.299877488,0
TRAOGAZ128F42B7FFC,The Killers,When You Were Young,-7.477,130.065,4,11,1,269.76608,nan,2006
TRAOGHG12903CA3B89,Usher,Moving Mountains,-5.692,126.955,5,11,1,309.83791,nan,2008
TRAOGLL128F931FAEB,Varios,Te Parto el Alma (inter. El Tariacuri),-8.357,83.872,3,11,1,128.62649,nan,0
TRAOGMD128F9314BCD,The Wes Montgomery Trio,Satin Doll,-19.802,137.11,4,0,1,246.80444,0,1987
TRAOGTM128F931FABE,The Hollywood Brats,Suckin' On Suzie,-9.102,164.026,1,7,1,367.49016,0.270775999,0
TRAOGVB128F92D5779,Klimperei,M. tagu va au marché,-6.302,111.042,1,5,1,103.47057,nan,0
TRAOHAH128F425CD57,Mars Ill,Saturday Night Special,-5.333,69.313,7,8,0,287.55546,0,0
TRAOHBA128F92EFE63,Kisha,I singe dir es Lied,-12.146,139.914,4,11,1,206.21016,nan,0
TRAOHGX12903CE5F83,Blind Willie Johnson,Church_ I'm Fully Saved Today,-15.89,97.761,4,10,1,187.14077,nan,1991
TRAOHHF128F426486F,Three-6 Mafia,We Got Da Dope,-9.33,157.991,4,0,1,159.81669,0.484469523,0
TRAOHJU128E0780CD2,Coldplay,A Rush Of Blood To The Head (Live In Sydney),-8.229,138.038,4,5,1,410.8273,0.564934173,2003
TRAOHMN128F92EA786,Jim Chappell,Adventure No. 8,-18.254,109.196,4,9,1,208.87465,0.572920148,0
TRAOHNR128F428CD58,OutKast featuring George Clinton,Synthesizer,-6.791,94.904,4,7,1,311.30077,0.627494854,1998
TRAOHOW12903CA7971,2-Gether feat. Sarinah,Feelin` Alone,-6.38,127.977,4,11,0,294.00771,nan,0
TRAOHPG12903CE4155,Black Flag,Room 13,-4.606,190.6,4,9,1,79.51628,nan,1981
TRAOHPT12903CCF8DB,DJ Nasty,Shawty Get Loose,-3.631,130.149,4,0,1,191.89506,nan,0
TRAOHPV12903CD02FF,T-Bone,Blue Moon,-7.836,124.04,4,7,1,248.45016,nan,0
TRAOHQC128F427FCD2,Terry Muska,Fantasia 6: Mudarra,-16.548,107.016,1,2,0,91.61098,nan,0
TRAOHWQ128F4217505,Mike Vax,Speak Low,-16.113,78.109,3,2,0,229.61587,nan,0
TRAOHYY128F932B1C9,Grant Geissman,Silent Movies (Album Version),-13.752,100.329,3,0,1,349.23057,nan,1993
TRAOIAX12903CC6663,Commander Cody And His Lost Planet Airman,Riot In Cell Block N.9,-10.646,49.565,4,5,1,199.13098,nan,0
TRAOIBO128F422873B,John Davis,We've Got It All,-11.534,102.769,4,6,1,121.91302,nan,0
TRAOIDA128F930B9F9,Tom Barabas,Canon In D,-17.604,100.148,4,2,1,455.02649,0.239629098,0
TRAOIJZ128F424BD2C,Big Mike Griffin,Sittin' Here With Nothing,-5.815,137.496,5,7,1,233.53424,nan,0
TRAOINL128F9315A1A,Rocker-T,Jah The Only One,-6.089,147.882,4,10,0,265.37751,0.215080319,0
TRAOINP128F92F0217,Beherit,Lord of Shadows and Golden Wood,-18.65,130.955,4,11,1,202.91873,0.541551998,1993
TRAOIRH128F427C366,Keb' Mo',Dangerous Mood,-9.032,106.802,3,0,1,297.66485,0.669413098,1996
TRAOIYM12903CDEF1E,Rihanna,The Hotness (ft. Shontelle),-8.464,116.012,5,6,0,190.4322,0.470792085,0
TRAOJCG128F4291689,Ramón Vargas,Quando io leggio... Son gli ebbri... O mio castel... Nell'argilla...,-21.908,155.641,7,1,1,642.92526,nan,0
TRAOJED128F42361E6,Fruko Y Sus Tesos,Lontananza,-8.445,106.449,4,7,0,189.88363,0.22979948,0
TRAOJEW128F4294CBD,K'Naan,Is It A Myth?,-14.254,100.567,3,3,1,213.13261,0.48306456,2007
TRAOJFT128F92CF5B5,Luiz Bonfa,Samba De Duas Notas,-14.05,124.842,1,4,0,192.78322,nan,2005
TRAOJGD12903CE9F70,Sven Scholander,Melangtäras intåg i Kallsta,-18.283,113.01,1,0,1,191.42485,0,0
TRAOJGP12903CBE5B3,Shaggy,Still Caah Nicer Dan Yard,-5.252,114.318,3,2,1,187.03628,nan,0
TRAOJIB128F4285140,Arthur Fiedler;Earl Wild;Pasquale Cardillo,Rhapsody In Blue,-19.303,127.579,4,9,1,976.56118,0,0
TRAOJMY128E07836D9,Helmet,Everybody Loves You,-3.568,112.77,4,0,1,206.94159,0.544514002,2004
TRAOJNB128F147C52F,Soul Asylum,Long Day (Album Version),-11.207,70.778,4,11,0,166.26893,0.304169503,0
TRAOJPT128F423F63E,Tex Williams,Castle Of My Dreams,-12.845,40.875,4,8,1,148.79302,0,0
TRAOJXQ128F1465473,Miranda Lee Richards,The Long Goodbye,-8.141,116.123,4,0,1,243.722,0.304169503,2001
TRAOJYI128F42AD95E,Miossec,Que Devient Ton Poing Quand Tu Tends Les Doigts,-8.503,103.005,4,9,1,159.60771,nan,1995
TRAOJZC128F14932D5,The Cure,Lost,-11.199,85.006,1,2,1,232.48934,nan,2004
TRAOJZU128F93211FA,Herbstrock,Halt mich,-4.295,99.995,4,8,0,203.4673,0.296758333,0
TRAOKCO12903C9D391,Will To Will,Take Me To Paradise (Nicky Scanni's Garage Mix),-18.495,129.818,4,0,1,508.65587,nan,0
TRAOKSC128F4264989,K's Choice,A Sound That Only You Can Hear,-6.575,87.495,4,2,1,252.83873,0.667506139,1995
TRAOKTB128F930612A,Tyrone Taylor,I'm A Believer,-4.268,91.995,4,7,1,229.35465,nan,0
TRAOKUH128F4226A6C,Junior Jack,Thrill Me (Atfc's Jackhammer Re-Rub),-11.985,0,3,7,1,482.55955,nan,2002
TRAOKVW128F429D82A,K-OS,Sunday Morning (Sony Connect Set),-6.956,88.282,4,9,0,214.17751,nan,0
TRAOKVY128F426C3D6,Paul Cantelon,The Other Boleyn Girl - Opening Titles,-20.178,130.183,3,0,0,146.442,nan,2008
TRAOKXG128F4232497,Blue Rodeo,Up On That Cloud,-5.972,189.068,4,2,1,213.34159,0.473346541,2005
TRAOKYH128F14852C0,Bobby Hutcherson,Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster),-12.939,86.446,5,7,0,349.72689,0.265861049,1967
TRAOKZF12903D0AF01,Rincon Morales,Gaita Gaitero,-10.325,65.316,1,11,1,197.0673,0,0
TRAOLGV12903CB4229,Goatwhore,Liar of Nastrond,-7.09,99.805,4,0,0,153.49506,nan,0
TRAOLIX128E0793AFA,The Police,Man In A Suitcase,-11.636,159.106,4,10,0,137.45587,nan,1980
TRAOLOX128F422F02B,George Harrison,Baltimore Oriole (2004 Digital Remaster),-6.692,71.756,4,7,0,238.602,nan,1981
TRAOLUA128F422BB1D,Connie Francis,Baby's First Christmas,-9.378,137.99,1,6,1,147.17342,0.377531645,1959
TRAOLVO128F42685EF,D.O.W.N.,Freeword,-7.063,109.791,4,1,1,350.11873,0,0
TRAOLZJ12903CB4FC7,Oasis,Columbia,-3.811,100.382,4,7,1,376.99873,0.702112063,0
TRAOMBK128F1495E45,Ray Barretto,Vaya (Live At The Beacon Theatre),-10.999,82.815,3,5,1,413.07383,0,0
TRAOMDT12903CF73C3,Adrienne Pierce,Laundry & Dishes,-8.425,151.945,3,6,0,269.63546,0.427446571,2008
TRAOMIC128F92F2B0B,Mongo Santamaria,Los Conguitos,-23.581,120.446,4,8,0,130.01098,0,1959
TRAOMKV128F428CD51,OutKast,"Return Of The ""G",-6.407,156.688,4,2,1,289.25342,nan,1998
TRAOMMU128F933878B,Guitar Slim,The Things That I Used To Do,-13.164,96.731,3,5,1,183.06567,nan,1953
TRAOMNR128F422C3FC,Fruko Y Sus Tesos,Fruko's  Boogaloo,-6.974,219.796,4,6,1,263.33995,0.253931907,0
TRAOMQN128F9328043,MIMS,Life Of A Star,-4.213,127.779,5,4,1,230.53016,0.407233015,2009
TRAOMRN128F93378B3,Jacques Douai,Pauvre Jean,-18.852,127.14,4,7,0,60.89098,nan,0
TRAOMVL128F14662F1,Selena,Estoy Contigo,-10.333,104.795,4,2,1,198.45179,0,0
TRAOMYU12903CF2C83,Dave Rave_ Mark McCarron,Face,-19.661,92.005,4,2,1,90.38322,nan,0
TRAONBC128EF35ED3E,I.N.T.,Big Sister,-7.433,93.105,4,7,0,152.92036,0.266955186,0
TRAONBN128F145F0C0,The Edgar Broughton Band,Aphrodite (1999 Digital Remaster),-12.135,100.799,4,0,1,245.44608,0,1970
TRAONEQ128F42A8AB7,TEN MADISON,Leaving Melbourne,-7.827,133.326,5,4,0,283.76771,0.407233015,2006
TRAONHO128F92FBB86,Malkit Singh,Akh Larh Gayee,-14.03,101.13,4,1,1,370.85995,nan,0
TRAONMS128F1481B05,Quinteto Violado,Galope A Beira Mar,-13.136,125.224,5,7,1,162.08934,nan,0
TRAONNA128F4268CCA,Mobb Deep,Where Ya Heart At,-7.101,93.976,4,5,1,264.64608,0.609399102,1999
TRAONNS128F9328B51,Alturas,A ti,-12.891,136.874,4,4,0,279.84934,0,0
TRAONPF128F42480A7,Phil Vassar,This Is My Life,-4.35,94.007,4,11,0,217.28608,0.595754054,2008
TRAONYI128F9324BA3,Patricia Kaas,Elle Voulait Jouer Cabaret,-8.016,130.272,5,5,1,247.11791,nan,1988
TRAOOCO128F9313739,Kyle Eastwood,Samba de Paris,-12.712,115.212,4,10,1,441.7824,0.445454525,2009
TRAOOGD128F92E4768,Alice In Chains,God Smack,-4.438,124.144,4,8,1,230.60853,0.81839438,1992
TRAOOGL128F93303AA,The Cat's Miaow,Portland_ Oregon,-13.386,146.909,4,4,1,125.25669,nan,1997
TRAOOGO128F92CC441,Wild Horses,Mother's Little Helper,-7.458,103.047,4,2,1,174.18404,0.253761707,0
TRAOOHM128F1453E33,Juelz Santana,Lil' Boy Fresh,-4.148,99.742,5,11,0,233.92608,0.733916707,2005
TRAOOIA128F428BF64,Busdriver,Sun Shower (Single Version),-7.331,130.129,4,11,1,223.68608,nan,2007
TRAOOJG12903CB752A,Gerald Clayton,All Of You,-16.849,94.978,3,10,0,329.37751,0.358976526,2009
